mandt,periv,bdatj,bumon,butag,poper,reljr,operation_flag,is_deleted,recordstamp
800,WK,1999,06,12,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,06,13,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,06,14,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,06,14,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,06,14,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,06,14,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,06,14,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,06,16,024,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,06,19,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,06,20,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,06,21,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,06,21,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,06,21,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,06,21,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,06,21,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,06,23,025,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999,06,26,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998,06,27,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993,06,28,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992,06,28,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997,06,28,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995,06,28,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994,06,28,026,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991,06,30,026,0,L,False,2021-12-23 14:58:49.850096+00:00
000,Z9,2007,06,30,006,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2008,06,30,006,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2009,06,30,009,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2010,06,30,009,0,L,False,2022-01-31 20:43:46.193534+00:00
000,Z9,2011,06,30,009,0,L,False,2022-01-31 20:43:46.193534+00:00
800,PS,0000,07,31,001,+1,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,07,15,013,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,07,31,014,0,I,False,2022-04-21 15:05:23.395339+00:00
000,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,07,15,013,0,L,False,2022-01-31 20:43:46.193534+00:00
000,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
001,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
050,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,07,31,014,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0000,07,15,013,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0000,07,31,014,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996,07,31,007,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1997,07,31,007,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1998,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1993,07,31,007,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1992,07,31,007,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1995,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1994,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1998,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1997,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AM,1996,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
100,DL,,07,01,183,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,02,184,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,03,185,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,04,186,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,05,187,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,06,188,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,07,189,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,08,190,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,09,191,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,10,192,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,11,193,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,12,194,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,13,195,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,14,196,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,15,197,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,16,198,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,17,199,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,18,200,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,19,201,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,20,202,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,21,203,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,22,204,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,23,205,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,24,206,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,25,207,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,26,208,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,27,209,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,28,210,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,29,211,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,30,212,0,I,False,2022-04-21 15:05:23.395339+00:00
100,DL,,07,31,213,0,I,False,2022-04-21 15:05:23.395339+00:00
000,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,01,183,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,02,184,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,03,185,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,04,186,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,05,187,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,06,188,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,07,189,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,08,190,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,09,191,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,10,192,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,11,193,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,12,194,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,13,195,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,14,196,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,15,197,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,16,198,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,17,199,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,18,200,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,19,201,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,20,202,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,21,203,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
000,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
001,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
050,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,07,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
800,F1,0000,07,01,183,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,02,184,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,03,185,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,04,186,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,05,187,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,06,188,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,07,189,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,08,190,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,09,191,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,10,192,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,11,193,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,12,194,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,13,195,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,14,196,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,15,197,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,16,198,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,17,199,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,18,200,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,19,201,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,20,202,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,21,203,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,22,204,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,23,205,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,24,206,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,25,207,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,26,208,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,27,209,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,28,210,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,29,211,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,30,212,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0000,07,31,213,0,L,False,2021-12-23 14:58:49.850096+00:00
100,R1,1993,07,31,007,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1994,07,31,007,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1995,07,31,010,0,I,False,2022-04-21 15:05:23.395339+00:00
000,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
000,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
001,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
050,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1993,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1994,07,31,007,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1995,07,31,010,0,L,False,2022-01-31 20:43:46.193534+00:00
800,R1,1994,07,31,007,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1996,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1995,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1998,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1997,07,31,010,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,07,01,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,07,01,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,07,02,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,07,02,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,07,02,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,07,03,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,07,03,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,07,04,031,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,07,04,031,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,07,04,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,07,05,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,07,05,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,07,06,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008,07,06,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997,07,06,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996,07,07,031,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002,07,07,031,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007,07,08,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001,07,08,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000,07,09,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006,07,09,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995,07,09,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994,07,10,034,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005,07,10,034,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010,07,11,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999,07,11,032,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004,07,11,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998,07,12,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009,07,12,033,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003,07,13,034,0,L,False,2021-12-23 14:58:49.850096+00:00
